NM "FLGOLD"
WV 0.0000E+00
DT 4 6.00E+01 1.409229E-02 4.587492475573E-03 1.616365E+00
NM "BLLIGHTGREEN"
WV 0.0000E+00
DT 0 0.00E+00 5.093318E-03 2.828127809166E-03 1.656417E+00
DT 1 1.50E+01 6.894768E-03 5.124260708421E-03 1.366760E+00
DT 2 3.00E+01 7.799515E-03 5.497212646333E-03 1.169818E+00
DT 3 4.50E+01 8.466016E-03 3.838647108270E-03 1.099177E+00
DT 4 6.00E+01 9.324031E-03 1.691327431739E-03 1.133315E+00
NM "BLBROWN"
WV 0.0000E+00
DT 0 0.00E+00 5.927570E-03 5.893428902445E-03 1.893294E+00
DT 1 1.50E+01 7.749623E-03 6.900524786806E-03 1.710650E+00
DT 2 3.00E+01 9.068351E-03 7.003302271580E-03 1.527607E+00
DT 3 4.50E+01 9.915766E-03 4.946112421634E-03 1.440130E+00
DT 4 6.00E+01 1.100234E-02 2.183347363397E-03 1.429168E+00
NM "BLGREEN"
WV 0.0000E+00
DT 0 0.00E+00 6.300781E-03 9.362379942985E-03 1.513284E+00
DT 1 1.50E+01 8.082185E-03 1.042438256184E-02 1.368263E+00
DT 2 3.00E+01 9.073968E-03 1.060110923269E-02 1.186636E+00
DT 3 4.50E+01 9.849165E-03 6.929458984312E-03 1.133499E+00
DT 4 6.00E+01 1.067874E-02 3.751851035493E-03 1.102346E+00
NM "BLGLASS"
WV 0.0000E+00
DT 0 0.00E+00 2.765783E-03 2.876614366531E-03 1.333285E+00
DT 1 1.50E+01 3.586424E-03 3.689106629223E-03 1.127257E+00
DT 2 3.00E+01 3.979002E-03 3.657159010881E-03 9.670864E-01
DT 3 4.50E+01 4.521696E-03 2.498078073228E-03 9.510474E-01
DT 4 6.00E+01 6.288254E-03 1.241917668316E-03 1.024702E+00
NM "BLSILICON"
WV 0.0000E+00
DT 0 0.00E+00 1.588131E-02 8.067192327433E-01 1.496721E-01
DT 1 1.50E+01 1.845325E-02 5.747898725820E-01 1.635276E-01
DT 2 3.00E+01 1.670936E-02 1.073452241857E+00 6.090037E-02
DT 3 4.50E+01 1.220772E-02 8.137859270281E-01 2.634495E-02
DT 4 6.00E+01 1.302001E-02 5.561008731436E-01 1.375398E-01
NM "BDGOLD"
WV 0.0000E+00
DT 0 0.00E+00 1.022448E+01 3.237911536195E-03 2.692924E+00
DT 1 1.50E+01 9.632227E-01 2.616732274516E-03 2.556110E+00
DT 2 3.00E+01 3.562852E+02 2.736601666536E-03 2.455099E+00
DT 3 4.50E+01 9.148495E-01 2.074674938011E-03 2.214587E+00
DT 4 6.00E+01 8.581845E+01 1.738525411919E-11 1.889250E+00
NM "BDREFERENCE"
WV 0.0000E+00
DT 0 0.00E+00 3.270326E-01 1.025009978811E-12 3.366852E+00
DT 1 1.50E+01 5.544129E-05 6.191831895061E-07 3.649133E+00
DT 2 3.00E+01 5.766880E+02 2.796658252357E-11 3.600186E+00
DT 3 4.50E+01 9.692133E-04 1.315405452887E-12 3.815181E+00
DT 4 6.00E+01 3.790825E+01 1.549994570569E-12 4.089918E+00
NM "BDRED"
WV 0.0000E+00
DT 0 0.00E+00 1.271752E+01 5.571672690551E-03 2.640653E+00
DT 1 1.50E+01 1.730021E+00 5.698566770493E-03 2.438437E+00
DT 2 3.00E+01 3.341344E+02 5.615750867160E-03 2.302501E+00
DT 3 4.50E+01 1.650503E+00 3.676536119296E-03 1.962898E+00
DT 4 6.00E+01 8.630549E+01 1.998107551137E-11 1.867080E+00
NM "BDLIGHTGREEN"
WV 0.0000E+00
DT 0 0.00E+00 2.321217E-02 1.037611475528E-12 4.994026E+00
DT 1 1.50E+01 7.534828E-04 2.605894510643E-12 4.704390E+00
DT 2 3.00E+01 1.062206E+03 2.598216380754E-09 4.637815E+00
DT 3 4.50E+01 1.193667E-04 1.033119912571E-12 4.780787E+00
DT 4 6.00E+01 1.093612E+00 1.023373116308E-12 3.047637E+00
NM "BDBROWN"
WV 0.0000E+00
DT 0 0.00E+00 3.736848E+00 3.444061915382E-12 2.455199E+00
DT 1 1.50E+01 7.269367E-03 6.105124491654E-12 2.568591E+00
DT 2 3.00E+01 3.738370E+02 1.030597728954E-12 2.569700E+00
DT 3 4.50E+01 4.903999E-04 8.877298153735E-10 2.799812E+00
DT 4 6.00E+01 5.183415E+01 2.183396157877E-12 3.324389E+00
NM "BDGREEN"
WV 0.0000E+00
DT 0 0.00E+00 9.475473E-01 1.023399127083E-12 2.875995E+00
DT 1 1.50E+01 8.029842E-04 1.680033285479E-09 3.008925E+00
DT 2 3.00E+01 4.578221E+02 1.453485803027E-11 3.055972E+00
DT 3 4.50E+01 1.883816E-05 7.166227693071E-06 3.475945E+00
DT 4 6.00E+01 4.415911E+01 1.050713754233E-08 3.665217E+00
NM "BDGLASS"
WV 0.0000E+00
DT 0 0.00E+00 2.071500E-02 1.032191026008E-12 5.052829E+00
DT 1 1.50E+01 1.580971E-04 1.023394748626E-12 5.654742E+00
DT 2 3.00E+01 9.363134E+01 6.323330298696E-10 4.949984E+00
DT 3 4.50E+01 6.153265E-05 1.023966550266E-12 5.407094E+00
DT 4 6.00E+01 1.122872E+00 1.036876860130E-12 3.126962E+00
NM "BDSILICON"
WV 0.0000E+00
DT 0 0.00E+00 3.995951E+02 2.695735639887E+00 5.019448E-01
DT 1 1.50E+01 8.703699E+01 8.073726161556E-12 1.381397E-01
DT 2 3.00E+01 5.897011E+07 4.525000015943E+05 2.973804E+01
DT 3 4.50E+01 1.126466E+02 7.556535684125E-05 9.621296E-03
DT 4 6.00E+01 1.136138E+02 3.556459328626E-07 1.248305E-01
